ID,monthlyRent(us_dollar)
Test_7628,327.15482
Test_7629,156.14534
Test_7630,338.76364
Test_7631,869.9547
Test_7632,83.20033
Test_7633,286.70068
Test_7634,834.8029
Test_7635,128.34184
Test_7636,599.6408
Test_7637,372.50525
Test_7638,480.8312
Test_7639,615.004
Test_7640,117.289856
Test_7641,363.19818
Test_7642,269.9342
Test_7643,499.70987
Test_7644,246.00772
Test_7645,795.2383
Test_7646,93.410065
Test_7647,265.61462
Test_7648,263.80957
Test_7649,172.88129
Test_7650,597.3675
Test_7651,74.701225
Test_7652,370.40424
Test_7653,358.8698
Test_7654,256.6392
Test_7655,220.13701
Test_7656,346.39185
Test_7657,368.64883
Test_7658,365.5786
Test_7659,122.822464
Test_7660,130.47702
Test_7661,642.509
Test_7662,155.8655
Test_7663,196.66328
Test_7664,795.3333
Test_7665,415.80316
Test_7666,128.78432
Test_7667,602.5033
Test_7668,361.64148
Test_7669,190.3122
Test_7670,530.3398
Test_7671,367.29388
Test_7672,283.34702
Test_7673,285.595
Test_7674,166.04254
Test_7675,246.3266
Test_7676,257.6274
Test_7677,388.8569
Test_7678,371.07117
Test_7679,186.80579
Test_7680,256.15097
Test_7681,390.58124
Test_7682,209.87453
Test_7683,90.2169
Test_7684,302.75528
Test_7685,715.27405
Test_7686,354.21332
Test_7687,246.98802
Test_7688,1268.4801
Test_7689,654.9027
Test_7690,117.37841
Test_7691,163.61429
Test_7692,396.82925
Test_7693,303.5046
Test_7694,208.40915
Test_7695,127.41148
Test_7696,369.38007
Test_7697,162.26831
Test_7698,317.68826
Test_7699,196.2312
Test_7700,394.11987
Test_7701,251.16753
Test_7702,929.8832
Test_7703,681.7537
Test_7704,235.10893
Test_7705,184.63617
Test_7706,468.67966
Test_7707,135.38222
Test_7708,186.20374
Test_7709,409.58807
Test_7710,366.55292
Test_7711,112.99034
Test_7712,1027.3809
Test_7713,437.59283
Test_7714,367.16586
Test_7715,214.41785
Test_7716,383.88785
Test_7717,147.52682
Test_7718,153.15752
Test_7719,508.5083
Test_7720,224.23415
Test_7721,214.28267
Test_7722,150.68747
Test_7723,239.46515
Test_7724,106.80809
Test_7725,164.21577
Test_7726,208.29398
Test_7727,121.79889
Test_7728,1321.4336
Test_7729,711.9163
Test_7730,998.469
Test_7731,822.3059
Test_7732,558.7827
Test_7733,953.25146
Test_7734,440.91312
Test_7735,307.47302
Test_7736,267.343
Test_7737,520.23175
Test_7738,140.08313
Test_7739,64.22945
Test_7740,146.26793
Test_7741,207.8005
Test_7742,150.03629
Test_7743,144.44368
Test_7744,85.992584
Test_7745,271.61057
Test_7746,295.0572
Test_7747,139.78317
Test_7748,623.0389
Test_7749,342.3782
Test_7750,263.9952
Test_7751,691.5725
Test_7752,186.07446
Test_7753,268.18802
Test_7754,278.9174
Test_7755,129.9162
Test_7756,400.3079
Test_7757,273.2241
Test_7758,374.91776
Test_7759,153.4766
Test_7760,140.1387
Test_7761,552.9661
Test_7762,362.19788
Test_7763,142.60275
Test_7764,254.69885
Test_7765,198.2482
Test_7766,586.02527
Test_7767,838.93036
Test_7768,227.16203
Test_7769,298.24988
Test_7770,134.1263
Test_7771,299.66476
Test_7772,129.15677
Test_7773,112.12467
Test_7774,997.346
Test_7775,221.45084
Test_7776,188.30861
Test_7777,349.40182
Test_7778,195.70474
Test_7779,157.2887
Test_7780,145.29024
Test_7781,208.68878
Test_7782,390.0273
Test_7783,168.18233
Test_7784,561.27136
Test_7785,165.98071
Test_7786,308.98145
Test_7787,394.41345
Test_7788,234.38304
Test_7789,327.0671
Test_7790,396.87576
Test_7791,434.6572
Test_7792,183.05956
Test_7793,197.05788
Test_7794,171.7823
Test_7795,348.44962
Test_7796,105.46317
Test_7797,257.05154
Test_7798,123.903656
Test_7799,954.3594
Test_7800,763.68774
Test_7801,262.58765
Test_7802,207.78806
Test_7803,182.91211
Test_7804,278.46887
Test_7805,149.01888
Test_7806,303.27176
Test_7807,244.92596
Test_7808,165.25462
Test_7809,167.12811
Test_7810,151.9165
Test_7811,573.4205
Test_7812,220.03548
Test_7813,76.8474
Test_7814,587.31085
Test_7815,88.382614
Test_7816,289.02014
Test_7817,441.03015
Test_7818,126.48084
Test_7819,191.95518
Test_7820,529.5163
Test_7821,220.7264
Test_7822,100.717224
Test_7823,740.1964
Test_7824,499.42935
Test_7825,305.7563
Test_7826,120.85805
Test_7827,167.15155
Test_7828,223.4475
Test_7829,581.6881
Test_7830,174.8511
Test_7831,255.22461
Test_7832,171.78252
Test_7833,117.210396
Test_7834,664.4404
Test_7835,372.21387
Test_7836,150.46341
Test_7837,271.6331
Test_7838,334.5083
Test_7839,767.75977
Test_7840,183.45418
Test_7841,256.49164
Test_7842,263.1514
Test_7843,162.17346
Test_7844,150.87534
Test_7845,350.23746
Test_7846,389.70596
Test_7847,484.65652
Test_7848,200.1694
Test_7849,825.46875
Test_7850,155.445
Test_7851,428.63596
Test_7852,135.97168
Test_7853,105.70496
Test_7854,253.10773
Test_7855,386.0726
Test_7856,244.22353
Test_7857,153.0035
Test_7858,173.22424
Test_7859,360.03403
Test_7860,951.40704
Test_7861,101.4908
Test_7862,114.31854
Test_7863,82.743835
Test_7864,476.69788
Test_7865,328.6553
Test_7866,224.22427
Test_7867,359.66785
Test_7868,99.22502
Test_7869,792.7436
Test_7870,119.224304
Test_7871,328.89896
Test_7872,280.3679
Test_7873,169.72694
Test_7874,117.289856
Test_7875,272.43805
Test_7876,99.50425
Test_7877,994.2022
Test_7878,269.7022
Test_7879,398.81976
Test_7880,313.25888
Test_7881,343.04984
Test_7882,436.09738
Test_7883,112.861984
Test_7884,132.84602
Test_7885,276.5217
Test_7886,170.50853
Test_7887,375.2108
Test_7888,216.54489
Test_7889,306.70798
Test_7890,280.80585
Test_7891,513.97675
Test_7892,224.16713
Test_7893,266.69058
Test_7894,197.34894
Test_7895,418.0626
Test_7896,1361.949
Test_7897,411.36774
Test_7898,1114.8577
Test_7899,500.8605
Test_7900,414.75214
Test_7901,348.95593
Test_7902,198.65526
Test_7903,233.58871
Test_7904,347.78394
Test_7905,389.91632
Test_7906,90.166595
Test_7907,123.30935
Test_7908,400.65836
Test_7909,935.5381
Test_7910,220.99934
Test_7911,173.50436
Test_7912,319.18436
Test_7913,440.9072
Test_7914,403.23477
Test_7915,426.3596
Test_7916,370.19922
Test_7917,347.86646
Test_7918,188.7255
Test_7919,122.70718
Test_7920,557.2622
Test_7921,387.5495
Test_7922,261.48856
Test_7923,376.84866
Test_7924,373.2967
Test_7925,107.62428
Test_7926,395.58047
Test_7927,545.18884
Test_7928,542.8877
Test_7929,167.1402
Test_7930,111.763435
Test_7931,296.60474
Test_7932,75.353386
Test_7933,752.9798
Test_7934,217.33966
Test_7935,233.32637
Test_7936,167.21783
Test_7937,324.0443
Test_7938,411.0047
Test_7939,183.34178
Test_7940,176.10184
Test_7941,170.64825
Test_7942,413.65546
Test_7943,910.33813
Test_7944,499.58044
Test_7945,197.11105
Test_7946,302.13657
Test_7947,218.23952
Test_7948,389.57452
Test_7949,708.86633
Test_7950,401.45676
Test_7951,298.29935
Test_7952,339.34152
Test_7953,372.67493
Test_7954,173.10072
Test_7955,124.448395
Test_7956,469.7195
Test_7957,125.17458
Test_7958,117.98687
Test_7959,122.67604
Test_7960,559.82556
Test_7961,1234.5295
Test_7962,463.16223
Test_7963,184.05536
Test_7964,1196.2769
Test_7965,143.99762
Test_7966,184.45667
Test_7967,616.61383
Test_7968,507.86984
Test_7969,82.301765
Test_7970,290.43448
Test_7971,143.38232
Test_7972,554.0759
Test_7973,444.6451
Test_7974,557.9833
Test_7975,165.60063
Test_7976,375.92322
Test_7977,268.12274
Test_7978,287.67932
Test_7979,191.0254
Test_7980,365.6226
Test_7981,315.75424
Test_7982,271.27435
Test_7983,242.43034
Test_7984,83.86816
Test_7985,185.73383
Test_7986,202.3334
Test_7987,623.5209
Test_7988,178.42049
Test_7989,343.31287
Test_7990,741.44727
Test_7991,259.53482
Test_7992,117.289856
Test_7993,353.38583
Test_7994,184.05536
Test_7995,216.14008
Test_7996,188.9059
Test_7997,920.5326
Test_7998,441.1752
Test_7999,181.57556
Test_8000,121.42193
Test_8001,221.97525
Test_8002,608.78
Test_8003,677.6938
Test_8004,324.1224
Test_8005,166.9382
Test_8006,468.57388
Test_8007,84.43675
Test_8008,153.5904
Test_8009,469.02203
Test_8010,232.94475
Test_8011,171.24567
Test_8012,134.05014
Test_8013,259.11688
Test_8014,291.58142
Test_8015,318.53693
Test_8016,206.27983
Test_8017,112.56738
Test_8018,165.08354
Test_8019,699.5987
Test_8020,209.74223
Test_8021,361.6432
Test_8022,365.13165
Test_8023,975.27405
Test_8024,161.02814
Test_8025,81.894806
Test_8026,261.79092
Test_8027,382.6196
Test_8028,350.48633
Test_8029,141.80267
Test_8030,400.3079
Test_8031,485.56454
Test_8032,149.94252
Test_8033,328.40213
Test_8034,373.43607
Test_8035,463.10687
Test_8036,1192.3218
Test_8037,724.16003
Test_8038,213.55289
Test_8039,194.88327
Test_8040,129.74176
Test_8041,186.66475
Test_8042,71.90313
Test_8043,330.36874
Test_8044,187.08664
Test_8045,84.717705
Test_8046,122.70718
Test_8047,371.8757
Test_8048,254.21756
Test_8049,151.10455
Test_8050,902.9594
Test_8051,365.8074
Test_8052,250.08926
Test_8053,269.24747
Test_8054,157.34634
Test_8055,141.72336
Test_8056,78.7691
Test_8057,160.51779
Test_8058,157.6459
Test_8059,165.46738
Test_8060,466.94666
Test_8061,465.64166
Test_8062,303.5456
Test_8063,163.64667
Test_8064,427.58542
Test_8065,366.10727
Test_8066,376.23956
Test_8067,539.7197
Test_8068,364.37927
Test_8069,173.56744
Test_8070,415.80316
Test_8071,218.28284
Test_8072,240.22134
Test_8073,138.22084
Test_8074,352.36737
Test_8075,842.8544
Test_8076,639.7957
Test_8077,224.15024
Test_8078,107.887314
Test_8079,308.68085
Test_8080,135.17297
Test_8081,366.42545
Test_8082,350.0874
Test_8083,521.3371
Test_8084,183.43723
Test_8085,212.43431
Test_8086,799.5283
Test_8087,434.46606
Test_8088,196.48924
Test_8089,322.91263
Test_8090,439.99866
Test_8091,1163.96
Test_8092,263.7725
Test_8093,90.787384
Test_8094,149.12296
Test_8095,545.4682
Test_8096,236.76477
Test_8097,427.5346
Test_8098,186.70726
Test_8099,140.19064
Test_8100,292.66272
Test_8101,145.53947
Test_8102,179.73349
Test_8103,165.0299
Test_8104,620.4051
Test_8105,191.76532
Test_8106,411.2418
Test_8107,345.1068
Test_8108,259.5647
Test_8109,162.58115
Test_8110,164.38208
Test_8111,285.32715
Test_8112,146.41231
Test_8113,761.3621
Test_8114,530.7652
Test_8115,373.9603
Test_8116,276.98553
Test_8117,522.235
Test_8118,274.92786
Test_8119,475.52075
Test_8120,158.22893
Test_8121,166.11617
Test_8122,255.93965
Test_8123,1011.6336
Test_8124,631.47296
Test_8125,715.797
Test_8126,329.09595
Test_8127,185.73383
Test_8128,316.63245
Test_8129,348.4597
Test_8130,122.80166
Test_8131,398.6992
Test_8132,336.6817
Test_8133,94.45689
Test_8134,418.79318
Test_8135,147.36101
Test_8136,231.62747
Test_8137,168.49722
Test_8138,207.86032
Test_8139,443.32608
Test_8140,149.0157
Test_8141,117.63284
Test_8142,451.20386
Test_8143,451.14728
Test_8144,243.6885
Test_8145,206.98997
Test_8146,225.50024
Test_8147,998.30853
Test_8148,503.7113
Test_8149,175.83855
Test_8150,310.875
Test_8151,169.84337
Test_8152,366.285
Test_8153,402.29718
Test_8154,352.62463
Test_8155,354.72626
Test_8156,324.35742
Test_8157,111.55115
Test_8158,383.9634
Test_8159,307.17352
Test_8160,91.56915
Test_8161,413.5446
Test_8162,184.03204
Test_8163,150.01534
Test_8164,373.4977
Test_8165,220.76587
Test_8166,161.12166
Test_8167,528.78754
Test_8168,188.79828
Test_8169,202.40887
Test_8170,225.7996
Test_8171,524.02045
Test_8172,174.82301
Test_8173,236.99593
Test_8174,118.333206
Test_8175,235.39609
Test_8176,170.15984
Test_8177,581.04254
Test_8178,266.39606
Test_8179,292.32315
Test_8180,275.35416
Test_8181,1096.1584
Test_8182,223.03346
Test_8183,301.0799
Test_8184,230.62445
Test_8185,214.43222
Test_8186,153.18712
Test_8187,134.05354
Test_8188,130.24149
Test_8189,193.2482
Test_8190,186.9416
Test_8191,334.36993
Test_8192,873.93256
Test_8193,344.70972
Test_8194,524.3067
Test_8195,78.70904
Test_8196,463.3978
Test_8197,1151.764
Test_8198,385.1844
Test_8199,285.49323
Test_8200,299.66476
Test_8201,194.88756
Test_8202,327.48853
Test_8203,101.55165
Test_8204,402.64944
Test_8205,167.21681
Test_8206,152.42957
Test_8207,241.68903
Test_8208,337.10635
Test_8209,392.43686
Test_8210,210.59592
Test_8211,195.28693
Test_8212,311.9205
Test_8213,187.95865
Test_8214,271.38937
Test_8215,1025.6062
Test_8216,341.8837
Test_8217,271.55392
Test_8218,607.18353
Test_8219,576.981
Test_8220,293.89615
Test_8221,124.16079
Test_8222,1129.1968
Test_8223,324.38556
Test_8224,138.42827
Test_8225,215.97275
Test_8226,280.50528
Test_8227,364.89825
Test_8228,176.92412
Test_8229,315.23984
Test_8230,165.08354
Test_8231,516.43427
Test_8232,362.33554
Test_8233,167.64459
Test_8234,79.556625
Test_8235,613.36536
Test_8236,112.36718
Test_8237,234.68036
Test_8238,362.57993
Test_8239,64.66777
Test_8240,447.6754
Test_8241,395.83102
Test_8242,142.23012
Test_8243,394.78906
Test_8244,92.97484
Test_8245,305.3194
Test_8246,170.18947
Test_8247,104.937904
Test_8248,253.34543
Test_8249,130.71901
Test_8250,221.4
Test_8251,263.92096
Test_8252,163.22488
Test_8253,114.01512
Test_8254,548.5824
Test_8255,183.75336
Test_8256,365.34897
Test_8257,197.06482
Test_8258,162.43306
Test_8259,476.46066
Test_8260,183.62611
Test_8261,136.29686
Test_8262,80.968315
Test_8263,389.70596
Test_8264,102.88138
Test_8265,258.86423
Test_8266,266.0402
Test_8267,86.378876
Test_8268,479.2652
Test_8269,208.67995
Test_8270,187.95825
Test_8271,235.0454
Test_8272,264.40158
Test_8273,184.79945
Test_8274,113.105225
Test_8275,238.6089
Test_8276,363.31427
Test_8277,237.71284
Test_8278,314.9329
Test_8279,488.62177
Test_8280,310.6068
Test_8281,940.31396
Test_8282,149.11636
Test_8283,158.26471
Test_8284,364.28745
Test_8285,699.2506
Test_8286,277.62585
Test_8287,100.0508
Test_8288,251.67287
Test_8289,278.40808
Test_8290,244.64693
Test_8291,1035.7725
Test_8292,160.18274
Test_8293,497.47662
Test_8294,436.24545
Test_8295,382.6196
Test_8296,325.2343
Test_8297,220.7264
Test_8298,158.50409
Test_8299,534.15826
Test_8300,269.92484
Test_8301,214.86519
Test_8302,251.89337
Test_8303,683.37714
Test_8304,371.7246
Test_8305,826.4415
Test_8306,200.28928
Test_8307,299.58957
Test_8308,194.88327
Test_8309,134.86922
Test_8310,309.99207
Test_8311,133.1971
Test_8312,177.2378
Test_8313,357.8911
Test_8314,524.97565
Test_8315,229.08391
Test_8316,600.3536
Test_8317,146.94191
Test_8318,344.65402
Test_8319,320.00262
Test_8320,551.0737
Test_8321,378.15396
Test_8322,345.35995
Test_8323,105.09337
Test_8324,472.37643
Test_8325,436.5029
Test_8326,140.36696
Test_8327,236.03572
Test_8328,98.12467
Test_8329,173.85081
Test_8330,604.9511
Test_8331,671.43787
Test_8332,324.78717
Test_8333,312.2203
Test_8334,380.18384
Test_8335,219.50998
Test_8336,191.13515
Test_8337,233.36647
Test_8338,870.31525
Test_8339,196.7841
Test_8340,758.52313
Test_8341,546.1939
Test_8342,282.33496
Test_8343,486.7192
Test_8344,95.942375
Test_8345,538.50934
Test_8346,392.74518
Test_8347,158.77316
Test_8348,415.80316
Test_8349,215.97423
Test_8350,163.71086
Test_8351,233.18753
Test_8352,162.97705
Test_8353,101.89632
Test_8354,283.1961
Test_8355,333.2222
Test_8356,284.2503
Test_8357,97.82303
Test_8358,553.9435
Test_8359,91.86098
Test_8360,130.32439
Test_8361,487.7364
Test_8362,790.1846
Test_8363,393.61652
Test_8364,181.43825
Test_8365,201.76508
Test_8366,889.47516
Test_8367,174.17204
Test_8368,356.31393
Test_8369,354.95728
Test_8370,129.01788
Test_8371,189.997
Test_8372,491.39142
Test_8373,869.07263
Test_8374,112.899284
Test_8375,149.50404
Test_8376,74.143936
Test_8377,298.11465
Test_8378,181.2655
Test_8379,265.63892
Test_8380,127.05619
Test_8381,240.29504
Test_8382,158.69446
Test_8383,284.71255
Test_8384,461.28372
Test_8385,152.22772
Test_8386,644.1495
Test_8387,355.24423
Test_8388,390.54248
Test_8389,183.31526
Test_8390,261.79263
Test_8391,252.61382
Test_8392,145.5025
Test_8393,186.14508
Test_8394,498.92862
Test_8395,165.33221
Test_8396,346.54745
Test_8397,364.19452
Test_8398,301.1179
Test_8399,422.19952
Test_8400,120.85805
Test_8401,230.5831
Test_8402,339.319
Test_8403,398.78503
Test_8404,222.27528
Test_8405,264.6184
Test_8406,925.9875
Test_8407,209.86974
Test_8408,479.16132
Test_8409,378.07498
Test_8410,88.61497
Test_8411,349.62808
Test_8412,153.0461
Test_8413,635.506
Test_8414,370.88132
Test_8415,516.33057
Test_8416,426.78473
Test_8417,285.31726
Test_8418,192.61186
Test_8419,356.97537
Test_8420,196.73991
Test_8421,650.1417
Test_8422,788.27386
Test_8423,256.02008
Test_8424,679.0074
Test_8425,165.00633
Test_8426,310.61023
Test_8427,474.6498
Test_8428,321.12277
Test_8429,215.8316
Test_8430,165.11963
Test_8431,455.5413
Test_8432,240.03346
Test_8433,377.419
Test_8434,198.21501
Test_8435,73.4411
Test_8436,285.33002
Test_8437,251.08632
Test_8438,122.580154
Test_8439,332.971
Test_8440,150.80956
Test_8441,189.29335
Test_8442,197.2062
Test_8443,182.86748
Test_8444,500.48615
Test_8445,198.89311
Test_8446,128.14699
Test_8447,321.779
Test_8448,802.3347
Test_8449,355.65714
Test_8450,630.38513
Test_8451,737.8973
Test_8452,175.37256
Test_8453,126.04244
Test_8454,337.39868
Test_8455,167.68683
Test_8456,775.0178
Test_8457,538.0713
Test_8458,350.23746
Test_8459,93.52538
Test_8460,843.7881
Test_8461,120.403946
Test_8462,756.73486
Test_8463,165.50208
Test_8464,124.864975
Test_8465,403.45145
Test_8466,347.68356
Test_8467,361.53226
Test_8468,151.16016
Test_8469,173.43297
Test_8470,148.21161
Test_8471,107.265274
Test_8472,149.00656
Test_8473,258.52246
Test_8474,382.90695
Test_8475,139.65215
Test_8476,731.00146
Test_8477,181.73096
Test_8478,518.98816
Test_8479,142.33759
Test_8480,86.51417
Test_8481,1061.6678
Test_8482,405.82254
Test_8483,341.89383
Test_8484,655.054
Test_8485,135.62068
Test_8486,617.49274
Test_8487,620.5466
Test_8488,233.66641
Test_8489,457.60217
Test_8490,103.014755
Test_8491,130.29826
Test_8492,930.04346
Test_8493,192.47906
Test_8494,588.8305
Test_8495,280.75882
Test_8496,113.15885
Test_8497,747.7829
Test_8498,358.98715
Test_8499,404.47214
Test_8500,224.05717
Test_8501,342.865
Test_8502,78.984825
Test_8503,337.47116
Test_8504,288.20364
Test_8505,1016.77783
Test_8506,135.01865
Test_8507,650.549
Test_8508,163.1093
Test_8509,176.34286
Test_8510,554.972
Test_8511,166.08136
Test_8512,349.20822
Test_8513,212.63007
Test_8514,125.03086
Test_8515,211.38469
Test_8516,804.98303
Test_8517,321.49594
Test_8518,1019.1274
Test_8519,345.60672
Test_8520,377.57
Test_8521,81.75543
Test_8522,442.3272
Test_8523,456.17596
Test_8524,620.3956
Test_8525,183.29068
Test_8526,156.93188
Test_8527,127.543594
Test_8528,211.21713
Test_8529,443.6163
Test_8530,418.6205
Test_8531,309.0972
Test_8532,451.9509
Test_8533,136.41704
Test_8534,151.96861
Test_8535,160.96426
Test_8536,142.03087
Test_8537,218.7294
Test_8538,274.25095
Test_8539,346.21982
Test_8540,196.54431
Test_8541,128.11662
Test_8542,376.1621
Test_8543,620.52045
Test_8544,310.2906
Test_8545,489.50397
Test_8546,453.3079
Test_8547,131.2994
Test_8548,120.514114
Test_8549,536.85034
Test_8550,923.63666
Test_8551,262.30612
Test_8552,362.1582
Test_8553,260.1098
Test_8554,510.34958
Test_8555,301.0341
Test_8556,619.216
Test_8557,397.29355
Test_8558,113.25954
Test_8559,337.1773
Test_8560,223.23553
Test_8561,629.5559
Test_8562,273.62988
Test_8563,1002.90607
Test_8564,193.94958
Test_8565,599.9139
Test_8566,283.46146
Test_8567,146.94226
Test_8568,98.912125
Test_8569,142.24489
Test_8570,443.8989
Test_8571,350.37863
Test_8572,108.75758
Test_8573,215.84962
Test_8574,221.135
Test_8575,260.7622
Test_8576,675.24286
Test_8577,153.99484
Test_8578,166.33757
Test_8579,178.10904
Test_8580,148.16777
Test_8581,250.36089
Test_8582,170.64825
Test_8583,379.78445
Test_8584,158.67386
Test_8585,398.81488
Test_8586,204.77472
Test_8587,148.7203
Test_8588,109.1845
Test_8589,239.26535
Test_8590,353.3468
Test_8591,242.8295
Test_8592,421.02078
Test_8593,107.21459
Test_8594,616.28815
Test_8595,365.7134
Test_8596,252.08777
Test_8597,256.57877
Test_8598,80.31373
Test_8599,165.98721
Test_8600,120.1375
Test_8601,117.57089
Test_8602,405.76965
Test_8603,376.59302
Test_8604,169.5764
Test_8605,159.12642
Test_8606,331.2839
Test_8607,144.31264
Test_8608,210.73203
Test_8609,105.303406
Test_8610,157.69661
Test_8611,159.58723
Test_8612,421.4276
Test_8613,133.15826
Test_8614,347.72208
Test_8615,505.95718
Test_8616,123.903656
Test_8617,261.21564
Test_8618,115.65547
Test_8619,588.7794
Test_8620,822.71857
Test_8621,109.63084
Test_8622,100.50547
Test_8623,83.20033
Test_8624,282.11713
Test_8625,281.51013
Test_8626,366.4258
Test_8627,201.53522
Test_8628,517.2824
Test_8629,901.113
Test_8630,89.86167
Test_8631,163.64958
Test_8632,188.74838
Test_8633,206.62273
Test_8634,186.20374
Test_8635,692.3586
Test_8636,219.8799
Test_8637,217.30225
Test_8638,958.70746
Test_8639,389.93018
Test_8640,246.62682
Test_8641,120.75445
Test_8642,297.46405
Test_8643,582.42285
Test_8644,268.22522
Test_8645,478.07602
Test_8646,278.5162
Test_8647,414.6582
Test_8648,106.97432
Test_8649,636.05945
Test_8650,194.77492
Test_8651,140.82565
Test_8652,311.44778
Test_8653,673.7794
Test_8654,712.96356
Test_8655,634.3262
Test_8656,174.89389
Test_8657,935.687
Test_8658,175.16438
Test_8659,187.76877
Test_8660,150.13045
Test_8661,227.78622
Test_8662,347.1215
Test_8663,155.0028
Test_8664,172.51787
Test_8665,236.9421
Test_8666,341.407
Test_8667,842.9299
Test_8668,202.9055
Test_8669,513.90125
Test_8670,559.82556
Test_8671,211.56998
Test_8672,338.19833
Test_8673,221.89188
Test_8674,292.2936
Test_8675,244.75919
Test_8676,402.01712
Test_8677,178.53593
Test_8678,473.01828
Test_8679,118.27884
Test_8680,299.709
Test_8681,242.32582
Test_8682,639.62976
Test_8683,175.97318
Test_8684,210.26198
Test_8685,112.577866
Test_8686,998.30853
Test_8687,170.53307
Test_8688,368.30646
Test_8689,369.78574
Test_8690,206.69513
Test_8691,183.84514
Test_8692,203.41618
